"";"Prioritization_1";"Prioritization_2";"Prioritization_3";"Priority_order";"Profile";"P_trans";"Adherence";"Delay";"Doses";"Regional";"Regional_priority";"Geo";"Regional_start";"Seasonality";"R_const";"Import";"R_eff";"Name";"Name_priority_1";"Name_priority_2";"Name_priority_3";"Name_profile";"Name_adherence";"Name_doses";"Name_import";"Name_control";"Name_relative_reopen";"Name_geo"
"243";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.2;10;40;1;50;1;"M";0.66;"243-18p-65p-18p-ABCDE-H-35-H-12-PM-0p2-10-40-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_40"
"244";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.3;10;40;1;50;1;"M";0.66;"244-18p-65p-18p-ABCDE-H-35-H-12-PM-0p3-10-40-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_40"
"245";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.4;10;40;1;50;1;"M";0.66;"245-18p-65p-18p-ABCDE-H-35-H-12-PM-0p4-10-40-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_40"
"246";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.5;10;40;1;50;1;"M";0.66;"246-18p-65p-18p-ABCDE-H-35-H-12-PM-0p5-10-40-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_40"
"247";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.7;10;40;1;50;1;"M";0.66;"247-18p-65p-18p-ABCDE-H-35-H-12-PM-0p7-10-40-1-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_40"
"248";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.6;10;0;32;50;1;"M";0.66;"248-18p-65p-18p-ABCDE-H-35-H-12-PM-0p6-10-0-32-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_0"
"249";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.6;10;0;60;50;1;"M";0.66;"249-18p-65p-18p-ABCDE-H-35-H-12-PM-0p6-10-0-60-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_0"
"250";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.6;10;0;91;50;1;"M";0.66;"250-18p-65p-18p-ABCDE-H-35-H-12-PM-0p6-10-0-91-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_0"
"251";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.6;10;0;121;50;1;"M";0.66;"251-18p-65p-18p-ABCDE-H-35-H-12-PM-0p6-10-0-121-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_0"
"252";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.6;10;0;152;50;1;"M";0.66;"252-18p-65p-18p-ABCDE-H-35-H-12-PM-0p6-10-0-152-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_0"
"253";"18p";"65p";"18p";"ABCDE";"H";35;"H";12;"PM";0.6;10;0;182;50;1;"M";0.66;"253-18p-65p-18p-ABCDE-H-35-H-12-PM-0p6-10-0-182-50-1-M-0p66";"prioritization_1_18p_ABCDE";"prioritization_2_65p_ABCDE";"prioritization_3_18p_ABCDE";"vaccine_profile_H_35_12";"vaccine_adherence_H";"vaccine_doses_PM_12";"import_M";"control_1";"relative_reopen_1";"geo_0"
